op_id,op_name,op_ssn,op_salary,op_cc
OP_2449,Denise Young,673222317,43102.08,CC_287
OP_2450,Deborah Munoz,030455999,39413.83,CC_12
OP_2451,Nicole Cervantes,381853177,46099.79,CC_491
OP_2452,Billy Morales,636031768,33142.54,CC_111
OP_2453,Kyle Rice,041031507,32971.71,CC_274
OP_2454,Jonathan Townsend,810765207,37036.1,CC_440
OP_2455,Timothy Ross,682792961,37609.98,CC_438
OP_2456,Timothy Burke,826113902,38476.01,CC_333
OP_2457,Crystal Cole,884919692,36033.17,CC_301
OP_2458,Todd Kidd,575711144,36430.12,CC_384
OP_2459,Richard Hernandez,589572101,34543.73,CC_197
OP_2460,Andrew Reyes,144814093,34646.99,CC_238
OP_2461,Michael Brown DDS,828230850,41899.75,CC_492
OP_2462,Dr. Shannon Ruiz,357402981,33701.31,CC_116
OP_2463,Kelsey Wallace,485661501,36400.75,CC_45
OP_2464,Brandon Long,759217530,45157.34,CC_287
OP_2465,John Scott,840842959,44745.55,CC_42
OP_2466,Alex Cunningham,726983309,38846.99,CC_175
OP_2467,Carol Gomez,192781933,41932.41,CC_161
OP_2468,Lisa Pierce,127764384,41873.79,CC_193
OP_2469,Vickie Moreno,791415277,40964.76,CC_149
OP_2470,Melissa Hall,034518078,39079.8,CC_276
OP_2471,Christopher Medina,159039712,46332.16,CC_93
OP_2472,Ian Wheeler,741485415,32101.21,CC_138
OP_2473,Ann Smith,052975415,45211.1,CC_283
OP_2474,Lindsey Willis,092016852,35428.66,CC_470
OP_2475,Aaron Morales,280033254,39394.0,CC_41
OP_2476,Timothy Romero,881713057,37618.8,CC_295
OP_2477,Jonathan Hall,657464141,38949.18,CC_394
OP_2478,Crystal Vang,316677790,46653.9,CC_327
OP_2479,Lisa Boyd,682231383,45300.09,CC_85
OP_2480,Michael Henry,366744699,35652.16,CC_406
OP_2481,Tasha Browning,078398034,34789.29,CC_475
OP_2482,Scott Shaffer,421794340,39642.4,CC_123
OP_2483,Bradley Gregory,331148062,38754.36,CC_227
OP_2484,Russell Richardson,515662692,46487.43,CC_343
OP_2485,Julia Alvarez,253028212,42077.56,CC_23
OP_2486,James Mcguire,498439411,41784.32,CC_421
OP_2487,Dustin Bryan,123858013,37081.29,CC_334
OP_2488,Elizabeth Costa,006273895,40110.32,CC_77
OP_2489,Gerald Marshall,313321995,36091.3,CC_459
OP_2490,Corey Willis,852055222,33025.89,CC_118
OP_2491,Taylor Taylor,562768998,40552.92,CC_21
OP_2492,Dean Williams,525280340,42614.14,CC_477
OP_2493,Stephen Brown,183199586,35311.17,CC_222
OP_2494,Michelle Mason,502437576,39455.1,CC_151
OP_2495,Roger Wallace,370820766,39058.79,CC_347
OP_2496,Amanda Anderson,226665986,38228.13,CC_317
OP_2497,Richard Smith,693833703,42683.51,CC_377
OP_2498,Rodney Nelson,575521568,40037.36,CC_160
OP_2499,Christopher Long,805864481,33291.92,CC_334
OP_2500,Jessica Roach DDS,743978323,43538.65,CC_248
OP_2501,Christopher Hamilton,242434167,44657.34,CC_312
OP_2502,Jorge Edwards,312841268,37914.06,CC_200
OP_2503,Lisa Jackson,835070127,38143.67,CC_169
OP_2504,Noah Owen,369758808,32768.31,CC_241
OP_2505,Matthew Rhodes,272963182,40720.53,CC_344
OP_2506,Bradley Bullock,410941719,43991.64,CC_346
OP_2507,Kevin Black,756643941,40724.92,CC_357
OP_2508,Jonathan Clark,255457952,38234.84,CC_453
OP_2509,Mrs. Stephanie Johnson,262932436,43783.42,CC_276
OP_2510,Sharon Crawford,764972473,32987.9,CC_346
OP_2511,Paula Long,509017387,43673.36,CC_74
OP_2512,David Leonard,099837926,44227.33,CC_480
OP_2513,Craig Ritter,744232834,36848.26,CC_97
OP_2514,Sarah Underwood,075496271,46842.19,CC_155
OP_2515,Kayla Pace,631579806,38279.71,CC_168
OP_2516,William Craig,292217399,45718.79,CC_447
OP_2517,Rodney Williams,524088099,40449.75,CC_79
OP_2518,Chelsea Anderson,176517015,36813.8,CC_228
OP_2519,Robert Lopez,063237909,35301.12,CC_264
OP_2520,Crystal Gibbs,430688376,34663.24,CC_357
OP_2521,Richard Ramsey,557674691,32096.78,CC_245
OP_2522,David Torres,386078575,36752.61,CC_494
OP_2523,Rebecca Lynch,634546408,33661.77,CC_276
OP_2524,Rebekah Fleming,029586162,35624.75,CC_485
OP_2525,Billy Morris,207140797,40549.83,CC_309
OP_2526,Jill Kent,074016502,41826.23,CC_180
OP_2527,Darrell Daniel,728946261,42853.57,CC_491
OP_2528,Richard Mendez,696798073,40304.08,CC_187
OP_2529,Jonathan Shaffer,210184315,39400.46,CC_397
OP_2530,Mark Thomas,596252522,37818.03,CC_412
OP_2531,Adam Rodriguez,874140347,46207.2,CC_233
OP_2532,Andrew Wallace,146268411,45682.28,CC_2
OP_2533,Heather Noble,709334068,33459.97,CC_431
OP_2534,Kimberly Ross,831857487,33844.77,CC_132
OP_2535,Jeffrey Frey,218796641,43172.19,CC_318
OP_2536,Denise Jacobson,472696629,37096.69,CC_190
OP_2537,Monique Dorsey,334680140,44329.37,CC_106
OP_2538,Leslie Martin,590673552,33706.05,CC_352
OP_2539,Megan Moore,181012001,33615.87,CC_85
OP_2540,Elizabeth Middleton,888811362,42478.44,CC_149
OP_2541,Rebecca Sullivan,190127684,38749.47,CC_412
OP_2542,Jennifer Fisher,736555613,32771.97,CC_237
OP_2543,Jodi Fitzgerald,234059473,35336.78,CC_79
OP_2544,Sheryl Reeves,231154164,39594.76,CC_115
OP_2545,Christine Brewer,111253278,35931.16,CC_457
OP_2546,Christina Scott,108071973,45932.5,CC_465
OP_2547,Mark Torres,897191552,42766.04,CC_494
OP_2548,Dillon Petersen,191808082,32271.04,CC_139
OP_2549,Nathaniel Nichols,345159946,42583.11,CC_420
OP_2550,Todd Williamson,483892939,45687.21,CC_182
OP_2551,Troy Schmidt,797634075,37513.94,CC_375
OP_2552,Steven Riddle,886479336,40352.54,CC_309
OP_2553,Emily Mathis,570279203,39128.94,CC_206
OP_2554,Dave Freeman,515978464,43401.61,CC_99
OP_2555,Jeremy Singh,714236888,45753.47,CC_285
OP_2556,Lisa Roberts,314840184,39642.62,CC_126
OP_2557,Nathan Carter,286468563,43062.38,CC_290
OP_2558,Tammy Mejia,873101020,40925.74,CC_395
OP_2559,Tiffany Cox,654697221,35745.61,CC_227
OP_2560,Jennifer Valdez,162224612,43473.3,CC_250
OP_2561,Margaret Ferguson,084371763,42512.39,CC_195
OP_2562,Kaitlin Hunt,810421788,39419.76,CC_356
OP_2563,Angela Rollins,411821216,32841.62,CC_273
OP_2564,Micheal Terry,172132295,43439.75,CC_272
OP_2565,Laurie Liu,014718800,44194.11,CC_240
OP_2566,Mary Humphrey,175178563,39537.39,CC_238
OP_2567,Sarah Mills,248320766,44099.56,CC_219
OP_2568,Robyn Wilson,743312996,34212.32,CC_139
OP_2569,James Burns,880190285,41955.0,CC_347
OP_2570,Christopher Lowe,124046052,44020.56,CC_312
OP_2571,Brian Ellis,172215342,42297.47,CC_13
OP_2572,Alexa Johnson,129525620,45004.83,CC_362
OP_2573,Dylan Dunlap,220457963,33093.48,CC_371
OP_2574,Laura Clark,873745605,44244.56,CC_416
OP_2575,Kristen Howard,096914075,43066.99,CC_344
OP_2576,Shelly Garcia,745641384,42155.75,CC_25
OP_2577,Robert Parks,210342252,34774.0,CC_193
OP_2578,Alexandria Williams,148154514,35804.55,CC_391
OP_2579,Theresa Bridges,570030408,40407.42,CC_165
OP_2580,Ryan Stark,311675939,39272.26,CC_256
OP_2581,Virginia Keller,394846477,46939.92,CC_425
OP_2582,Tasha Washington,459077562,35266.14,CC_321
OP_2583,Karina Brown,661525020,46619.52,CC_456
OP_2584,Casey Hernandez,799179560,32879.35,CC_107
OP_2585,Mary Lee,056316006,40750.19,CC_336
OP_2586,Jordan Flynn,757711490,42255.15,CC_264
OP_2587,Shaun Pugh,041729431,46000.99,CC_373
OP_2588,Ann Hogan,411930872,32592.37,CC_16
OP_2589,Jordan Wilson,003397075,37200.12,CC_476
OP_2590,Melissa Miller,045032487,33900.4,CC_176
OP_2591,Jeffrey Barber,382468571,33212.2,CC_413
OP_2592,Kimberly Coffey DVM,548028920,39908.55,CC_241
OP_2593,Austin Black,086368699,46857.9,CC_433
OP_2594,Michelle Reed,230803737,45554.88,CC_165
OP_2595,Angela Christensen,560128098,45152.23,CC_411
OP_2596,Andrew Levy,330630043,46653.86,CC_254
OP_2597,Mark Le,894763246,36239.3,CC_459
OP_2598,Deborah Gardner,844444699,37409.09,CC_405
OP_2599,Jessica Bond,728928446,33385.28,CC_163
OP_2600,Keith Jennings,459194229,42808.2,CC_354
OP_2601,Jennifer Cross,594739728,39343.43,CC_341
OP_2602,Victor Williams,138481192,43115.11,CC_214
OP_2603,Steven Nguyen,197616724,46743.6,CC_233
OP_2604,Larry Ford,897585172,38308.87,CC_173
OP_2605,Kathleen Mason,247677069,35744.69,CC_68
OP_2606,Kelly Watkins,452679614,39880.89,CC_84
OP_2607,Natalie Richardson,523732879,37253.64,CC_379
OP_2608,Eric Vega,186193031,43262.75,CC_297
OP_2609,Joe Wright,709810628,33616.6,CC_20
OP_2610,Christian Diaz,373080823,43687.24,CC_395
OP_2611,Micheal Steele,319342635,36512.28,CC_48
OP_2612,Tina Johnson,568737133,37400.33,CC_65
OP_2613,Michael Norman,150273309,42931.43,CC_486
OP_2614,Sonya Mahoney,380151738,32122.33,CC_197
OP_2615,Brianna Lewis,045494428,45160.96,CC_180
OP_2616,Michael Ochoa,569338074,33632.02,CC_380
OP_2617,Bonnie Arroyo,565337696,33851.94,CC_445
OP_2618,Jeffrey Pennington,213931924,35011.3,CC_221
OP_2619,Brittany Vaughan,116418080,37192.38,CC_41
OP_2620,Jeremy Bentley,154874230,34936.19,CC_309
OP_2621,Ronald Medina,214466977,35866.34,CC_223
OP_2622,Katherine Tucker,719857979,33780.83,CC_304
OP_2623,Gary Norman,389168186,44565.74,CC_87
OP_2624,Michelle Rhodes,046377077,46975.8,CC_455
OP_2625,Amanda Davis,496474661,38323.92,CC_156
OP_2626,Bonnie Christensen,290293997,37747.57,CC_55
OP_2627,Vanessa Cain,624424516,42640.65,CC_18
OP_2628,Vanessa Mckee,683760733,37935.13,CC_212
OP_2629,Brenda Rose,863567066,36797.14,CC_109
OP_2630,Bryan Poole,023295050,32008.86,CC_308
OP_2631,Jeanette Rogers,695854064,42815.31,CC_273
OP_2632,Rick Morris,221024357,41666.05,CC_247
OP_2633,Brenda Smith,129035018,43285.04,CC_452
OP_2634,Christopher Wheeler,349739508,32562.45,CC_66
OP_2635,Mark Hughes,305135883,40641.97,CC_242
OP_2636,Anthony Coleman,697172844,44295.62,CC_452
OP_2637,Luis Martinez,098960936,39914.24,CC_468
OP_2638,Sean Valdez,812983813,41574.65,CC_32
OP_2639,Victoria Vaughn,385986967,42493.61,CC_266
OP_2640,Gerald Perry,295144705,43484.83,CC_168
OP_2641,Julia Fischer,863435851,40242.27,CC_155
OP_2642,Richard Moore,638108089,43331.78,CC_297
OP_2643,William Lopez,529336336,33659.47,CC_325
OP_2644,Anthony Ruiz,524025312,36886.84,CC_333
OP_2645,Brian Ortiz,163211260,34152.7,CC_386
OP_2646,Matthew Sanchez,433334090,41807.05,CC_100
OP_2647,Melissa Anderson,060752052,45185.05,CC_25
OP_2648,Michael Porter,134908882,38431.35,CC_443
OP_2649,Sean Ray,783065720,37541.91,CC_6
OP_2650,Michael Campbell,212544691,45521.55,CC_487
OP_2651,Jeffrey Butler,430303393,41945.69,CC_121
OP_2652,Jennifer Alvarez,374224125,38938.64,CC_195
OP_2653,Nathaniel Hamilton,401290241,36403.69,CC_67
OP_2654,Walter Jarvis,493369431,35256.55,CC_83
OP_2655,Samuel Sanchez,191740773,41866.73,CC_57
OP_2656,Christopher Leblanc,159239848,35376.56,CC_252
OP_2657,Shawn Baker,799041222,33352.33,CC_210
OP_2658,Tonya Palmer,310430435,34582.32,CC_38
OP_2659,Robert Choi,429765724,37742.19,CC_451
OP_2660,Annette Leonard,110463434,36927.28,CC_128
OP_2661,Kathryn Miranda,084526676,45773.91,CC_259
OP_2662,Mark Allen,645901781,32264.43,CC_384
OP_2663,Christopher Butler,608776396,45190.92,CC_34
OP_2664,Angela Collins,626429678,34191.33,CC_210
OP_2665,Scott Harper,421032665,43371.98,CC_317
OP_2666,Edward Shaw,733475777,44304.05,CC_189
OP_2667,Richard Ward,518609000,32724.85,CC_67
OP_2668,Rebecca Terry,556340879,46144.84,CC_306
OP_2669,Savannah Kim,676273419,37972.36,CC_307
OP_2670,Rachel Jones,027148001,45291.6,CC_240
OP_2671,Christopher Johnson,866439442,39390.25,CC_196
OP_2672,Alyssa Booth,149152791,35806.07,CC_90
OP_2673,Gabriel White,861560113,42857.4,CC_37
OP_2674,Nicholas Hudson,322954433,32921.83,CC_293
OP_2675,Mario Salazar,180410739,37224.38,CC_2
OP_2676,William Russell,053548292,40441.78,CC_18
OP_2677,Laurie Shelton,243590926,45417.89,CC_487
OP_2678,Kyle Valdez,828461392,45082.89,CC_349
OP_2679,Christian Waters,596390840,36725.29,CC_229
OP_2680,Kristen Martinez,527779059,42538.74,CC_334
OP_2681,Steven Rodriguez,622143459,45983.03,CC_413
OP_2682,Shawn Ramirez,063154515,34221.57,CC_377
OP_2683,Teresa Patterson,082986341,32450.46,CC_108
OP_2684,Elizabeth Kelly,537972907,38113.04,CC_264
OP_2685,Brandon Mayer,008663632,39979.75,CC_88
OP_2686,Angela Murphy,255585408,46461.19,CC_76
OP_2687,Gregory Taylor,804316430,34526.43,CC_297
OP_2688,Mark Ross,730885261,44334.99,CC_217
OP_2689,Adam Miller,103135203,34875.04,CC_358
OP_2690,Nicholas Gonzales,806128786,44454.43,CC_361
OP_2691,Mary Miller,635376891,33562.31,CC_323
OP_2692,Norman Diaz,711956546,43136.72,CC_479
OP_2693,Edward Wilson,465357915,37664.78,CC_195
OP_2694,Jessica Rodriguez,791781117,39303.04,CC_287
OP_2695,Mary Nichols,446294594,35479.3,CC_89
OP_2696,Kerry Wilkerson,427538747,40017.39,CC_322
OP_2697,Joshua Knox,626534416,35831.65,CC_87
OP_2698,Amanda Olson,525977088,34991.08,CC_207
OP_2699,Andrea Morales,587418854,37081.11,CC_273
OP_2700,Jacqueline Jimenez,032925304,46852.32,CC_476
OP_2701,Cynthia Rodriguez,399589815,39710.02,CC_483
OP_2702,Sarah Ramirez,235541269,34156.89,CC_498
OP_2703,Kimberly Moore,292435463,45655.09,CC_132
OP_2704,Amy Chapman,889152790,32330.38,CC_235
OP_2705,Nicholas Jones,721743066,41821.99,CC_173
OP_2706,John Wyatt,289028576,43761.53,CC_226
OP_2707,Alexa Young,819969931,32001.68,CC_134
OP_2708,Chelsea Cooper,056774042,40040.86,CC_490
OP_2709,Isaiah Anderson,276047695,38331.51,CC_258
OP_2710,Christian Cruz,360730052,41239.19,CC_111
OP_2711,Michael Huffman,276553582,32611.22,CC_115
OP_2712,Lauren Avery,450427580,40778.93,CC_496
OP_2713,Ronald Garcia,128472712,39726.32,CC_452
OP_2714,Emily Walters,639169903,36596.92,CC_181
OP_2715,Jeffrey Payne,091961633,35916.07,CC_63
OP_2716,Christopher Gardner,612590706,33785.96,CC_7
OP_2717,Kathleen Davenport,535293892,42116.8,CC_111
OP_2718,Christopher Smith,746886324,38494.15,CC_53
OP_2719,Janice Nguyen,066145847,41544.36,CC_207
OP_2720,John Chen,306790852,45206.67,CC_106
OP_2721,William Jimenez,758366458,42468.25,CC_419
OP_2722,Joseph Reed,393902172,35849.21,CC_220
OP_2723,Lauren Wilson,323085196,36944.45,CC_351
OP_2724,Perry Mcgrath,840712399,39167.6,CC_186
OP_2725,Joshua Coleman,113450161,34495.36,CC_15
OP_2726,Derrick Clark,659626851,34990.84,CC_98
OP_2727,Bill Clark,831413323,41352.46,CC_272
OP_2728,Raymond Kennedy,215357536,43530.22,CC_193
OP_2729,Kyle Rojas,027796765,41078.81,CC_236
OP_2730,Ronald Short,515872621,46996.41,CC_389
OP_2731,Darlene Griffith,030020605,41236.61,CC_21
OP_2732,April Gomez,122207412,35439.37,CC_488
OP_2733,Zachary Crawford,393594727,34822.47,CC_181
OP_2734,Tamara Ford,336233367,33363.98,CC_487
OP_2735,Joshua Young,151537314,33039.05,CC_2
OP_2736,Kenneth Benson,859825513,40050.75,CC_283
OP_2737,Gary Burns,456863409,33848.27,CC_415
OP_2738,Daniel Ross,216851490,38830.98,CC_101
OP_2739,Alvin Rodriguez,139446030,35011.64,CC_6
OP_2740,Amanda Perez DDS,498456049,40378.77,CC_470
OP_2741,Wesley Smith,713819244,37517.74,CC_28
OP_2742,Judy Sullivan,722761707,37883.19,CC_188
OP_2743,Cindy Mcguire,823127566,44668.45,CC_71
OP_2744,Roy Leon,785497550,36816.2,CC_265
OP_2745,Sean Smith,330990100,40008.54,CC_122
OP_2746,Shelley Snyder,711076556,34392.81,CC_50
OP_2747,Patrick Chan,556177815,42799.19,CC_5
OP_2748,Donald Miller,550231464,43488.82,CC_321
OP_2749,Darlene Meyer,083955082,46025.18,CC_199
OP_2750,Lindsay Ross,332338498,46604.14,CC_17
OP_2751,Alexis Miller,447105619,41121.49,CC_83
OP_2752,Jessica Hughes,377139531,41932.12,CC_447
OP_2753,Anthony Smith,216837329,43874.97,CC_327
OP_2754,Kathleen Smith,891866452,33973.22,CC_403
OP_2755,Rachael Hayes,489074848,40871.04,CC_293
OP_2756,Greg Weiss,784185989,45307.3,CC_121
OP_2757,Frank Fisher,433011234,33672.4,CC_70
OP_2758,Vincent Rodriguez,767963080,37289.83,CC_400
OP_2759,Dustin Thomas,881347759,46369.42,CC_318
OP_2760,Antonio Bond,335887726,44640.63,CC_136
OP_2761,Ashley Rasmussen,436981133,44016.81,CC_59
OP_2762,Sabrina Taylor,191677666,32565.16,CC_3
OP_2763,Anna Lambert PhD,556983061,42364.92,CC_236
OP_2764,Stacey Young,509386464,35095.52,CC_85
OP_2765,Joanne Mclaughlin,260709502,44307.12,CC_88
OP_2766,David Nguyen,310924497,40950.99,CC_308
OP_2767,Allen Boone,668533817,38538.19,CC_161
OP_2768,Aaron Atkinson,510670670,39954.61,CC_59
OP_2769,Jennifer Hart,224911457,34165.88,CC_49
OP_2770,Matthew Torres,333597588,34724.5,CC_156
OP_2771,Lindsay Ortiz,583335710,32905.76,CC_205
OP_2772,Scott Lee,494821969,43592.15,CC_337
OP_2773,Jonathan Hill,589355120,45173.35,CC_322
OP_2774,Jason Woodard,781183346,40522.23,CC_65
OP_2775,Carmen Taylor,764866440,37904.56,CC_395
OP_2776,Brian Cook,792370555,45922.98,CC_230
OP_2777,Natalie Bowers,878185803,43526.99,CC_421
OP_2778,Kelly Hernandez,769855960,43096.37,CC_325
OP_2779,Jean Dean,322489584,33690.56,CC_68
OP_2780,Victoria Boyd,794262926,42067.6,CC_472
OP_2781,Stacey Mosley,097603327,43646.12,CC_175
OP_2782,Tracy Wilkins,075857091,40540.95,CC_319
OP_2783,Brandon Thompson,223712630,44815.17,CC_37
OP_2784,Julia Smith,710261600,41410.63,CC_482
OP_2785,Eric Taylor,150599796,42126.03,CC_326
OP_2786,Bradley Martin,578396003,38017.41,CC_177
OP_2787,Mary Johnson,280871625,34399.09,CC_330
OP_2788,Jennifer Keith,324243439,35262.4,CC_104
OP_2789,Sydney Carlson,190989698,34305.39,CC_351
OP_2790,Chelsey Allen,322052795,44948.74,CC_135
OP_2791,Kimberly Berry,684949796,44738.12,CC_313
OP_2792,Randy Peterson,771587697,38356.47,CC_168
OP_2793,Travis Morales,446950726,42768.01,CC_233
OP_2794,Shawn Ochoa,694865683,42355.37,CC_27
OP_2795,Mrs. Stacey Ho,686960619,38235.65,CC_115
OP_2796,Rhonda Brown,148919529,46705.06,CC_6
OP_2797,Megan Jenkins,173578306,46625.31,CC_250
OP_2798,Joshua Beltran,463506265,34371.31,CC_168
OP_2799,Kayla Moreno,347843561,40590.81,CC_409
OP_2800,Mitchell Hensley,592253913,43810.49,CC_397
OP_2801,Dr. Michelle Greer,225528421,37553.44,CC_459
OP_2802,Patricia Jackson,652956617,39525.15,CC_356
OP_2803,Shane Mayo,010228388,33677.72,CC_132
OP_2804,Rachel Stevens,198380289,38033.95,CC_159
OP_2805,Mary Washington,476601233,35335.5,CC_440
OP_2806,Michael Diaz,063404658,42616.44,CC_421
OP_2807,Peter Grant,144555967,45989.47,CC_98
OP_2808,Ronald Cooper,369940952,38741.8,CC_474
OP_2809,Jamie Mendoza,842592438,42300.48,CC_432
OP_2810,Amber Wolfe,053416213,39162.23,CC_225
OP_2811,Sandra Miller,573689814,43325.84,CC_308
OP_2812,Allison Williams,600541227,34485.74,CC_176
OP_2813,Dean Rojas,260171841,34133.28,CC_271
OP_2814,Kathryn Hall,382896747,42847.38,CC_44
OP_2815,Adrienne Hall,149822085,32512.06,CC_345
OP_2816,Shannon Leon,626052617,39473.24,CC_218
OP_2817,Mrs. Brandi Martin PhD,507360503,44702.32,CC_483
OP_2818,Marissa Cook,410817527,33017.95,CC_382
OP_2819,Amanda Guzman,356260785,32151.81,CC_424
OP_2820,Christopher Savage,828232860,44628.03,CC_302
OP_2821,Steven Thomas,669671764,41828.93,CC_2
OP_2822,Benjamin Hall,327790410,43334.04,CC_321
OP_2823,Darlene Drake,748344603,43349.17,CC_291
OP_2824,Jeffrey Rice,285779149,37344.91,CC_226
OP_2825,Lori Schmidt,447612373,36106.62,CC_265
OP_2826,Mrs. Tracy Green,744395633,35806.42,CC_73
OP_2827,Ian Acosta,094435735,42953.98,CC_299
OP_2828,Thomas Lang,556475608,39377.9,CC_380
OP_2829,Jessica Chambers,512870519,32834.92,CC_197
OP_2830,Cassandra Crawford,734247874,43028.38,CC_382
OP_2831,Douglas Ritter,847728140,41838.63,CC_389
OP_2832,Mrs. Casey Higgins MD,798600300,44530.68,CC_9
OP_2833,Ryan Garrison,460619467,38236.64,CC_485
OP_2834,Monica Gregory,093456314,41161.71,CC_429
OP_2835,Timothy Strong,653300407,33511.81,CC_346
OP_2836,William Atkinson,150295440,39871.71,CC_75
OP_2837,Adrian Davis,611816113,44923.04,CC_292
OP_2838,John Mckay,127186219,46687.76,CC_177
OP_2839,Michael Jones,062962449,35917.5,CC_283
OP_2840,Kathleen White,834997064,37191.15,CC_134
OP_2841,Sheri Powers,768392576,32348.98,CC_116
OP_2842,Briana Guzman,273825768,37691.34,CC_194
OP_2843,Mark Beasley,646886522,40392.82,CC_83
OP_2844,Gregory Bray,190697005,40850.52,CC_173
OP_2845,Jay Kelly,093591959,45930.2,CC_414
OP_2846,Brandi Pugh,824945136,36433.07,CC_139
OP_2847,Sabrina Hogan,833901883,42677.64,CC_148
OP_2848,Anna Ellis,284103382,35777.5,CC_276
OP_2849,Jessica Kim,886690826,35044.67,CC_326
OP_2850,Melanie Welch,747206715,34074.46,CC_45
OP_2851,Jason Lewis,021186831,40513.69,CC_325
OP_2852,Stephen Kane,175258940,39210.36,CC_411
OP_2853,Anthony Gomez,284256045,37667.13,CC_202
OP_2854,Phillip Turner,551092693,46691.78,CC_112
OP_2855,Nicole Thomas MD,197176573,45649.61,CC_380
OP_2856,Patricia Robertson,207680466,32908.09,CC_323
OP_2857,Jeremy Mills,650782069,45698.59,CC_474
OP_2858,Omar Stewart,283965162,43642.72,CC_466
OP_2859,Bryce Wright,527042517,38097.23,CC_169
OP_2860,William Graves,308471521,41082.6,CC_259
OP_2861,Regina Terrell,246315833,33572.74,CC_379
OP_2862,Taylor Nelson,612159920,34398.66,CC_465
OP_2863,Frank Baxter,673597228,37948.24,CC_362
OP_2864,Laura Barry,213154295,35289.09,CC_2
OP_2865,Samuel Roberts,624082898,35386.05,CC_349
OP_2866,Mary Myers,013222528,40322.6,CC_327
OP_2867,Mary Barron,274066153,41505.46,CC_356
OP_2868,Anita Carlson,579876403,40475.3,CC_439
OP_2869,Mary Lang,287367868,39966.44,CC_283
OP_2870,Jaime Wilkinson,746230734,40847.09,CC_419
OP_2871,Christine Hanson,382608028,45778.76,CC_440
OP_2872,Jesse Frederick,869799191,42156.93,CC_272
OP_2873,Willie Tucker,549994886,40111.71,CC_340
OP_2874,Linda Chandler,020465951,43121.97,CC_250
OP_2875,Alan Schultz,594892688,35123.21,CC_100
OP_2876,Nancy Jennings,403169082,36004.62,CC_382
OP_2877,Stacy Santos,810825848,46994.45,CC_410
OP_2878,Teresa Bell,773160966,41464.92,CC_237
OP_2879,Leslie Villegas,323972478,45277.75,CC_33
OP_2880,William Weeks,644813556,45876.14,CC_214
OP_2881,David White,357785053,43989.85,CC_194
OP_2882,Tiffany Johnson DDS,769802225,42514.65,CC_128
OP_2883,Danielle Walker,523777641,35462.67,CC_378
OP_2884,James Raymond,096335507,36767.73,CC_349
OP_2885,Charles Maynard,519932324,39896.98,CC_51
OP_2886,Christina Cabrera,262984253,46532.08,CC_275
OP_2887,Mathew Curtis,056529112,42221.57,CC_300
OP_2888,Richard Phelps,495415257,46746.09,CC_461
OP_2889,Sheila Olson,511619598,40730.83,CC_184
OP_2890,Douglas Tran,749966335,36603.61,CC_52
OP_2891,Nancy Perez,269295212,33346.14,CC_262
OP_2892,Jennifer Brown,441806365,45909.5,CC_111
OP_2893,Julie Curtis,289274343,38919.71,CC_445
OP_2894,Brandon Blair,314488205,43162.42,CC_292
OP_2895,Gerald Lewis,578294693,38507.77,CC_455
OP_2896,Cheryl Richmond,788561385,39623.82,CC_300
OP_2897,Sandra Brady,429968053,46950.36,CC_287
OP_2898,Cheryl Frye,267720052,36216.4,CC_330
OP_2899,Heather Morris,718252009,41823.15,CC_474
OP_2900,Sherry Mcdaniel,846262992,36580.52,CC_230
OP_2901,Alicia Wilkins MD,656492943,45675.09,CC_352
OP_2902,Jennifer Powell,535608683,44876.33,CC_471
OP_2903,Sarah Martinez,582673707,35989.13,CC_281
OP_2904,Anthony Vang,365248408,37711.38,CC_245
OP_2905,Cynthia Michael,784571808,38970.79,CC_313
OP_2906,Taylor Dougherty,606451164,35958.31,CC_399
OP_2907,Jennifer Murphy,258031957,45896.25,CC_165
OP_2908,John Morgan,519100402,32647.11,CC_291
OP_2909,Michael Cox,832914025,40171.37,CC_283
OP_2910,Katherine Sanchez,729030419,43129.53,CC_46
OP_2911,Anna Harris,154828603,43064.46,CC_381
OP_2912,Joshua Holmes,441899340,45646.02,CC_490
OP_2913,Jamie Williamson,156252620,40228.16,CC_225
OP_2914,Lisa Jacobs,680083090,32197.2,CC_347
OP_2915,Jason Nelson,231019733,40806.37,CC_67
OP_2916,David Reed,340493837,42115.5,CC_193
OP_2917,Katherine Reyes,860642333,40228.26,CC_269
OP_2918,Miss Alexis West,003468053,35422.14,CC_194
OP_2919,Michele Robinson,182087776,38935.05,CC_58
OP_2920,Lori Stone,603085150,44471.65,CC_429
OP_2921,Richard Valenzuela,141069918,34833.73,CC_343
OP_2922,Sabrina Smith,773619252,39351.78,CC_41
OP_2923,Jordan Cohen,194683761,46877.68,CC_429
OP_2924,Patricia Riggs,104329733,38259.78,CC_411
OP_2925,Stefanie Meyer,505345299,37338.55,CC_43
OP_2926,Bonnie Patrick,831201631,32520.6,CC_213
OP_2927,Christine Soto,459096563,34023.36,CC_293
OP_2928,Noah Parker,133271866,36684.33,CC_197
OP_2929,Benjamin Adams,245353305,35379.51,CC_144
OP_2930,Melinda Green,492358936,43684.77,CC_474
OP_2931,Jeremy Long,463891787,33168.89,CC_437
OP_2932,Joseph Frank,600616501,46384.75,CC_201
OP_2933,Bruce Sullivan,717123004,45657.63,CC_254
OP_2934,Patrick Oliver,619344568,43336.73,CC_103
OP_2935,Timothy Hale,129044025,34858.34,CC_369
OP_2936,Gabriel Reed,500310943,36404.12,CC_439
